year,question_id_specific,question_id_general,question_id_final,canceled,full_question,full_answer,full_answer_references,type,difficulty,difficulty_percentage,associated_image,option_1,option_2,option_3,option_4,option_5,correct_answer,Zalantzakoa,Ez da guztiz egokia
2010,50,9344,118200,FALSE,"Paciente de 75 años de edad, ex-fumador, con índice de masa corporal de 27 kg/m2. Antecedentes familiares de HTA y DM tipo 2. Acude a urgencias refiriendo tos seca nocturna que le interrumpe el sueño desde hace una semana asociada a disnea la pasada noche. En los dos últimos meses ha experimentado disnea al subir escaleras y edemas en ambos tobillos antes de acostarse. A la exploración física presenta TA 158/99 mmHg, FC 98 Ipm, saturación capilar de oxigeno 97%, FR 16 rpm. Soplo sistólico aórtico con refuerzo del segundo ruido. Hipofonesis generalizada con aisladas sibilancias en ambos campos pulmonares. Abdomen sin hallazgos. Rx de tórax sin alteraciones. En el ECG se observan ondas R elevadas en V5 y V6 con complejo ST-T negativo. Señale entre las siguientes hipótesis diagnósticas la más probable:",Se trata de un paciente obeso y severamente hipertenso (2o ruido fuerte) que presenta disnea progresiva con un ECG en el que hay datos de hipertrofia ventricular izquierda (sin cardiomegalia en la Rx tórax). Lo primero que hay que pensar en este tipo de pacientes es que esté desarrollando una insuficiencia cardiaca izquierda de tipo diastólico por alteración de la relajación (respuesta 5 correcta).,"2. Harrison ́s, 17Th Edition, Pag 252",CARDIOLOGÍA,Fácil,"0,73",,Enfermedad pulmonar obstructiva crónica agudizada.,Cardiopatía isquémica estable.,Bronquitis aguda.,Embolia pulmonar.,Miocardiopatía hipertensiva.,5,,
2010,51,9345,118201,FALSE,"Una paciente de 38 años sin antecedentes de cardiopatía ni problemas broncopulmonares conocidos acude al servicio de Urgencias por presentar palpitaciones rápidas y regulares de comienzo brusco. La TA es de 110/80 mmHg, el pulso es regular a 195 Ipm y la saturación arterial de 02, respirando aire ambiente, es de 96%. El ECG muestra una taquicardia regular de QRS estrecho a 195 Ipm en la que no es discernible la onda P. ¿Cual sería el tratamiento de primera elección?:","Se trata de una crisis de taquicardia paroxística supraventricular (Inicio Brusco, ritmica QRS estrecho). Probablemente de tipo intranodal ya que a la vez se activa ventrículo y aurícula por lo que no es posible ver la onda P. p Reentrada intranodal El 1o abordaje es el masaje del seno carotídeo, para que la estimulación vagal afecte a las propiedades de conducción del nodo AV y se interrumpa el circuito. Si no es eficaz se utilizará adenosina (precaución con pacientes con broncoespasmo porque podría provocarlo) (respuesta 2 correcta). Esta medicación es 100% eficaz pero no evitaría que instantes después pudiera reiniciarse otra vez al ser su efecto muy fugaz. Cuando se precisa un efecto más prolongado o hay contraindicación a adenosina preferimos utilizar verapamil. ","1. Harrison ́s, 17Th Edition, Pag 250",CARDIOLOGÍA,Normal,"0,44",,Digoxina 1 mg iv en bolo.,Adenosina 6 mg iv en bolo.,Amiodarona 5 mg/kg iv en 30 minutos.,Flecainida 2 mg/kg iv en 20 minutos.,Cardioversión eléctrica con choque DC sincronizado de 200 Julios.,2,,
2010,52,9346,118202,FALSE,Acude a nuestra consulta una mujer de 35 años de edad con antecedentes de hipertensión arterial esencial desde hace 4 años. La paciente ha estado bien controlada con Enalapril 20 mg cada 12 horas. Desde hace dos meses está embarazada y es remitida por su médico de atención primaria para seguimiento. Tras el estudio pertinente decidimos hacer una serie de medidas ¿cuál es la correcta?:,Tanto los IECAS como ARA II están contraindicados en el embarazo por producir insuficiencia renal en el feto. Tanto diuréticos como betabloqueantes están relativamente contraindicados en el embarazo y se prefieren fármacos de los que este más contrastada su inocuidad en el embarazo como la alfametil dopa (respuesta 5 correcta).,"1. Harrison ́s, 17Th Edition, Pag 268",CARDIOLOGÍA,Fácil,"0,91",,Mantener el mismo tratamiento ya que está bien controlada.,Reducir la dosis del comprimido ya que posiblemente necesite menos dosis.,Cambiar a un Antagonista de los Receptores de la Angiotensina II porque producen menos tos y edemas en miembros inferiores.,Retirar la medicación hipotensora ya que la tensión está bien controlada.,Cambiar a alfametildopa.,5,,
2010,53,9347,118203,FALSE,"Paciente de 47 años de edad que consulta en el Servicio de Urgencias por una pérdida brusca de conciencia. ¿Cuál entre los siguientes, tiene un mayor rendimiento diagnóstico?:","En el diagnóstico del síncope es fundamental la historia clínica, que nos orientará sobre las causas más probables del sincope dependiendo del rango de edad, cardiopatía previa... (respuesta 1 correcta). Los datos que siempre tenemos que tener en cuenta son la presencia de síncope durante el ejercicio, la cardiopatía previa y los antecedentes de muerte súbita que clasificarían a los síncopes como de alto riesgo.","1. Harrison ́s, 17Th Edition, Pag 30",CARDIOLOGÍA,Fácil,"0,8",,Historia clínica.,Electrocardiograma.,Registro Holter.,Electroencefalograma.,TC de cráneo.,1,,
2010,54,9348,118204,FALSE,"¿Cuál es el diagnóstico de un paciente portador de una bioprótesis en posición mitral que presenta un infarto agudo de miocardio y dos días después y de forma bresca desarrolla hipotensión, soplo pansistólico y edema agudo de pulmón?:","Tanto la insuficiencia mitral como la comunicación interventricular son causa de soplo mitral. En esta pregunta, la clave es que presenta una prótesis mitral que no se va a romper por un infarto por lo que la única alternativa razonable es la comunicación interventricular (respuesta 5 correcta). El taponamiento por rotura debuta como una hipotensión brusca pero sin edema agudo de pulmón, ya que se colapsa el ventrículo derecho y produce en su grado extremo la disociación electromecánica.","1. Harrison ́s, 17Th Edition, Pag 267",CARDIOLOGÍA,Difícil,"0,31",,Insuficiencia mitral postinfarto.,Taponamiento cardiaco.,Aneurisma ventricular.,Miocardiopatía postinfarto.,Comunicación interventricular postinfarto.,5,,
2010,55,9349,118205,FALSE,"Paciente de 59 años con antecedentes de hipertensión arterial de unos 10 años de evolución y tabaquismo. Su padre falleció súbitamente a los 62 años. Acude al Servicio de Urgencias refiriendo dolor torácico muy intenso de inicio brusco unas 4 horas antes que se ha desplazado a la región interescapular. En la exploración presenta palidez, sudoración profusa, TA 190/104 mmHg, FC 108 Ipm y pulsos radiales muy diminuidos; se ausculta soplo diastólico en borde esternal izquierdo. El ECG revela taquicardia sinusal con aumento del voltaje del QRS en varias derivaciones y descenso del ST y T negativa asimétrica en I aVL y de V4 a V6. ¿Cuál es el diagnóstico más probable?:","En un varón de edad media hipertenso, ante una clínica de dolor agudo intenso desgarrante que se desplaza y que se acompaña de afectación neurológica o de alteraciones en pulsos periféricos siempre debemos de sospechar en primer lugar que el paciente esté sufriendo una disección aguda de la aorta (respuesta 4 correcta). Una pericarditis aguda y un síndrome coronario agudo se acompañan de una elevación del ST (respuestas 1 y 2 incorrectas). El tromboembolismo pulmonar y el vasoespasmo coronario no se acompañan de clínica compatible con el cuadro clínico que nos presentan (respuestas 3 y 5 incorrectas).","1. FARRERAS, 16a edic., Pág. 680 2. HARRISON, 17a edic., tema 242",VASCULAR,Fácil,"0,83",,Síndrome coronario agudo,Miopericarditís aguda,Tromboembolismo pulmonar,Disección aórtica aguda,Vasoespasmo coronario,4,,
2010,57,9351,118207,FALSE,"Un hombre de 40 años, turista extranjero, es remitido a un centro de urgencias por bajo nivel de conciencia, temperatura de 37.7°C y disnea. No tiene traumatismos. Se realizan varias pruebas. La más inmediata es una gasometría arterial sin oxigenoterapia que muestra pH 7.33, PC02 50 mmHg, P02 65 mmHg, HC03- 27 mEq/1. Señale el diagnóstico más probable entre los siguientes:","La gasometría muestra hipoxemia (PO2 65 mmHg) con hipercapnia (PCO2 50 mmHg). El aumento del carbónico en sangre es un marcador de hipoventilación. La hipoventilación alveolar cursa con hipoxemia más hipercapnia por disminución del número de respiraciones por minuto (respuesta 4 correcta). El tromboembolismo pulmonar es una alteración de la relación ventilación / perfusión. Debido a la ventilación de alveolos no prefundidos, la sangre se redistribuye por alveolos ventilados y se produce una taquicardia y taquipnea compensadora, con disminución de la cantidad de CO2 del organismo (respuesta 1 incorrecta). La neumonía lobar, el edema agudo de pulmón y la bonconeumonía son situaciones de shunt (perfusión de alveolos no ventilados, por estar ocupados por líquido). En estas situaciones se produce una taquipnea compensadora con disminución de la cantidad de CO2 en sangre (respuestas 2, 3 y 5 incorrectas). HIPOXEMIA ¿PaCO2 aumentada? SI Hipoventilación NO ¿PAO2-PaO2 aumentada? NO Disminución de PO2 inspirado Gran altitud (MIR) Disminución FiO2 inspirado ¿PAO2-PaO2 aumentada? NO Hipoventilación aislada Hipoventilación asociada a otro mecanismo SI SI ¿Se corrige la hipoxemia con O2 Alteración Ventilación perfusión SI NO Shunt Depresión respiratoria (4MIR) Enfermedad neuromuscular (3MIR) Atelectasia (MIR) Ocupación de los alveolos (edema pulmonar 2MIR, neumonía MIR) Malformación arteriovenosa pulmonar (MIR) Shunt intracardiaco (MIR) Enfermedad de vías aéreas (EPOC, asma, 2MIR) Enfermedad pulmonar intersticial (MIR) Enfermedad vascular pulmonar (MIR) al 100%? Hipoventilación alveolar central (3MIR)","1. HARRISON, 17a ed., Pág. 1591.",NEUMOLOGÍA,Fácil,"0,76",,Tromboembolismo pulmonar.,Neumonía lobar.,Edema agudo de pulmón.,Hipoventilación alveolar.,Bronconeumonía.,4,,
2010,58,9352,118208,FALSE,"Un paciente diagnosticado previamente de EPOC acude a urgencias por un cuadro de 3 días de duración con aumento de su disnea habitual hasta hacerse de reposo, tos con expectoración blanquecina y somnolencia acentuada. Tras recibir tratamiento con oxígeno a bajas concentraciones, broncodilatadores y corticoides se realiza una segunda gasometría arterial con fracción inspiratoria de oxígeno al 28% que muestra un pH de 7.32, P02 61 mmHg, PC02 58 mmHg, HC03- 29 mmol/L. ¿Cuál sería la interpretación que haría usted de la gasometría arterial y qué tratamiento utilizaría?:","El caso clínico muestra un paciente con EPOC que cumple criterios de reagudización (aumento de su disnea habitual con disminución del oxígeno y del pH y aumento del carbónico). El paciente tiene insuficiencia respiratoria (a pesar de tener PO2 de 61 mmHg), puesto que la gasometría está realizada con oxigenoterapia al 28% (al 21% –aire ambiente– su PO2 será inferior a 60 mmHg) y precisa tratamiento (respuesta 4 incorrecta). La aminofilina es un broncodilatador de segunda línea y no un estimulante respiratorio, por lo que no solucionará el cuadro de hipoxemia e hipercapnia (respuesta 5 incorrecta). Un pH de 7,32 con un bicarbonato de 29 mmol/L y un carbónico de 58 mmHg es una acidosis respiratoria crónica parcialmente compensada y no una acidosis metabólica aguda que precise más bicarbonato. El tratamiento de esta patología consiste en corregir el exceso de CO2 (respuesta 3 incorrecta). En un paciente con EPOC retenedor de carbónico, el único estímulo de la respiración es la hipoxia (el organismo se ha vuelto resistente al acúmulo de CO2). En estos casos, el aumento del flujo del oxígeno disminuría la hipoxia (aumenta la PO2) y, secundariamente, se produciría una hipoventilación con aumento de carbónico, que puede llevar al paciente a una situación de coma carbónico e incluso la muerte. Por todo ello, la oxigenoterapia se debe realizar con bajos flujos de O2 (respuesta 1 incorrecta). Ante un paciente con retención aguda de carbónico y con buen nivel de conciencia (como es el caso), se debe realizar una ventilación mecánica no invasiva para disminuir la hipercapnia (respuesta 2 correcta). En caso de no responder adecuadamente, se realizará ventilación mecánica invasiva.","1. HARRISON, 17a ed., Pág. 1641 - 1642. La ventilación mecánica está indicada en la hipoventilación",NEUMOLOGÍA,Fácil,"0,68",,Aumentaría el flujo del oxígeno porque tiene acidosis respiratoria aguda e hipoxemia.,Iniciaría ventilación mecánica no invasiva porque tiene una insuficiencia respiratoria hipercápnica aguda con acidosis respiratoria moderada.,Añadiría bicarbonato sódico para corregir la acidosis metabólica aguda.,El paciente no tiene insuficiencia respiratoria por lo que continuaría con la misma pauta farmacológica.,"Añadiría aminofilina intravenosa como estimulante respiratorio, ya que aprecio hipoxemia e hipercapnia.",2,,
2010,59,9353,118209,FALSE,"Un hombre de 30 años sano se realiza una radiografía de tórax para formalizar un contrato laboral en una empresa. En la radiografía se observa un patrón intersticial bilateral de tipo reticular, adenopatías hiliares bilaterales y mediastínicas. Se indica una broncofibroscopia con lavado broncoalveolar que en el recuento celular muestra los siguientes resultados: linfocitos 50%, histiocitos 40%, eosinófilos 2%, polimorfonuclearcs 8% y el cociente CD4/CD8  5. ¿Cuál es el diagnóstico más probable?:","La presencia de adenopatías hiliares bilaterales junto con un patrón radiológico intersticial reticular bilateral y un cociente CD4/CD8 a favor de los CD4 son característicos de la sarcoidosis en estadío 2 (respuesta 3 correcta). La hemosiderosis pulmonar idiopática cursa con hemoptisis como síntoma principal. Su diagnóstico se realiza descartando el resto de causas de hemoptisis (respuesta 5 incorrecta). La linfangitis carcinomatosa consiste en una diseminación tumoral que muestra un patrón intersticial más acentuado en lóbulos inferiores. Puede acompañarse de adenopatías hiliares y su diagnóstico se realiza en el contexto de una neoplasia, siendo las más frecuentes, pulmonar, gástrica, pancreática y mama (respuesta 4 incorrecta). La alveolitis alérgica extrínseca es una enfermedad profesional que cursa con aumento de linfocitos CD8 en el lavado broncoalveolar, respecto a los CD4 (respuesta 1 incorrecta). Las neumoconiosis son enfermedades profesionales que pueden cursar con patrón intersticial. Para diagnosticarlas se precisa conocer el antecedente de exposición a ciertas sustancias (respuesta 2 incorrecta).","1. HARRISON, 17a ed., Pág. 2136 - 2139.",NEUMOLOGÍA,Fácil,"0,92",,Alveolitis alérgica extrínseca.,Neumoconiosis.,Sarcoidosis.,Linfangitis carcinomatosa.,Hemosiderosis pulmonar idiopática.,3,,
2010,60,9354,118210,FALSE,"Una mujer de 58 años ingresa en la Unidad de Corta Estancia Médica por un cuadro clínico que comenzó con un episodio de síncope y a continuación presentó sensación de mareo y disnea. En la exploración física se encuentra sudorosa, afebril a 126 lpm y a 30 rpm, con una presión arterial de 88/46 mmHg y una saturación de oxígeno del 85% mientras respira aire ambiente. La auscultación cardíaca muestra taquicardia sin soplos ni galope y la auscultación pulmonar es normal. Los análisis de sangre rutinarios y la Rx de tórax no muestran alteraciones. ¿Cuál de las siguientes pruebas diagnósticas considera que es más recomendable en este caso?:","Ante un paciente con disnea, taquicardia, taquipnea, hipotensión, desaturación, síncope y con auscultación y Rx de tórax normales, existe una alta sospecha clínica de tromboembolismo pulmonar (TEP), probablemente masivo. Según el protocolo actual, ante una alta sospecha clínica de TEP no se debe solicitar la determinación de D-dímeros (respuesta 2 incorrecta), sino que se debe recurrir directamente a las pruebas de imagen. Al no tener insuficiencia renal ni alergia al contraste, la prueba diagnóstica de elección será el angio-TAC torácico (respuesta 5 correcta), que tiene más rentabilidad diagnóstica (más sensibilidad y especificidad) que la gammagrafía de ventilación / perfusión (opción 3 incorrecta), la cual queda relegada para los casos con contraindicación de angio-TAC. El TAC craneal no aporta ningún dato de interés ya que la patología del paciente está confinada en el tórax (respuesta 4 incorrecta). La colocación de una sonda nasogástrica y determinación del hematocrito no tienen rentabilidad diagnóstica ni terapéutica ante un tromboembolismo pulmonar (respuesta 1 incorrecta). Angio-TC pulmonar: trombo (flecha) en la arteria interlobar de la pulmonar izda. Ao: aorta ascendente; TP: tronco pulmonar; PI: art. pulmonar izda.","1. HARRISON, 17a ed., Pág. 1652 - 1654.",NEUMOLOGÍA,Normal,"0,47",,Colocación de sonda nasogástrica y determinación de hematocrito.,"Electrocardiograma y determinación de Dímeros- D, troponina y BNP.",Gammagrafía de ventilación/perfusión.,TAC craneal.,Angio-TC torácico.,5,,
2010,61,9355,118211,FALSE,"Paciente de 71 años, fumador de 2 paquetes de cigarrillos/día desde hace 50 años, con buena calidad de vida previa y sin otros antecedentes patológicos de interés que consulta por tos y expectoración hemoptoica. A la exploración física no se aprecian datos patológicos significativos. En la radiografía simple de tórax se evidencia una masa de 4 x 3,4 cm inferior derecha, hallazgo que se confirma en la TC toraco-abdominal que localiza la lesión en el lóbulo inferior y no halla adenopatías ni imágenes de metástasis. La broncoscopia objetiva una lesión infiltrante en la pirámide basal derecha cuya biopsia es de carcinoma epidemoide bien diferenciado. En cuanto a las pruebas de función respiratoria la FVC es de 3.300 cc (84%) y la FEV1 de 2.240 cc (80%). ¿Cuál debería ser el siguiente paso a seguir en este paciente?:","Un carcinoma epidermoide pulmonar de 4 cm de diámetro, sin adenopatías ni metástasis a distancia corresponde, en el estadiaje TNM, a un T2a N0 M0 (Estadío I B). El tratamiento del carcinoma broncogénico pulmonar en estadío I (tanto A como B) consiste en cirugía (si el paciente es operable). El caso nos muestra un paciente relativamente joven (71 años), sin antecedentes de interés, excepto fumador, con buena calidad de vida y sin contraindicación para realizar la resección quirúrgica (lobectomía del lóbulo inferior del pulmón derecho), de forma directa (respuesta 4 correcta y respuesta 2 incorrecta). La mediastinoscopia es una técnica invasiva para tomar biopsia de ganglios mediastínicos en la estadificación del cáncer pulmonar. En nuestro paciente no hay adenopatías mediastínicas en el estudio de extensión (TAC toracoabdominal), por lo que no estaría indicado realizar esta técnica (respuesta 1 incorrecta). A mayor edad, existe un mayor riesgo quirúrgico. 71 años no es una edad avanzada que contraindique la cirugía (respuesta 2 incorrecta). El índice de Tiffeneau (FEV1/FVC) es del 68%, lo cual indica obstrucción. Al tener un VEMS del 80%, podemos concluir que tiene un patrón respiratorio obstructivo ligero, sin limitación respiratoria significativa (respuesta 3 incorrecta). La punción transtorácica no aporta ningún beneficio en este paciente, puesto que es una técnica con intención diagnóstica y el diagnóstico ya se conoce por la anatomía patológica de la broncoscopia (respuesta 5 incorrecta).","1. HARRISON, 17a ed., Pág. 557 - 561.",NEUMOLOGÍA,Normal,"0,6",,Realizar una mediastinoscopia.,Debe contraindicarse la intervención quirúrgica con intención curativa por la edad avanzada del paciente.,"Se debe llevar a cabo un test de consumo de oxígeno, dada la limitación respiratoria que presenta.",Debe indicarse la resección quirúrgica (lobectomía del lóbulo inferior del pulmón derecho) de forma directa.,Debe realizarse una punción transtorácica.,4,,
2010,62,9356,118212,FALSE,"Un paciente de 56 años sin antecedentes personales ni familiares de interés es estudiado por presentar desde hace 6 meses dificultad para andar con la pierna derecha. No refiere otros síntomas. La exploración muestra una debilidad 4/5 para la flexión dorsal y eversión del pie y 4/5 para flexión e inversión del pie, estando los reflejos musculares aumentados y con Babinski presente, siendo el resto normal. El diagnóstico sindrómico sería:","Si hay afectación del nervio peroneo común derecho, habrá dificultad para la flexión dorsal del pie, pero no para otros movimientos, además no se afectan los reflejos musculares (respuesta 1 incorrecta). El síndrome de afectación hemimedular, produce debilidad y trastorno de la sensibilidad vibratoria y posicional del miembro inferior ipsilateral (si la lesión es dorsal) y trastorno de la sensibilidad termoalgésica del miembro inferior contralateral (respuesta 3 incorrecta). En la mononeuropatía múltiple y en las lesiones de plexos no esperamos encontrar aumento de reflejos musculares, sino lo contrario (respuestas 4 y 5 incorrectas). El cuadro sindrómico es de afectación de primera motoneurona (por el aumento de reflejos musculares) y posible afectación de segunda motoneurona por debilidad distal de un miembro; aunque en ausencia de atrofia muscular, arreflexia o fasciculaciones no se puede asegurar 100% que la lesión sea de motoneurona inferior (respuesta 2 correcta).","1. HARRISON, 17a edic., Pág.2489",NEUROLOGÍA,Normal,"0,6",,Mononeuropatía del N. peroneo común derecho.,Afectación focal de primera motoneurona y probable de segunda.,Afectación hemimedular derecho (Brown- Sequard).,Mononeuropatía múltiple con afectación de N. peroneo común y tibial posterior derecho.,Plexopatía lumbar derecha.,2,,
2010,65,9359,118215,FALSE,"En un paciente diagnosticado de epilepsia que presenta episodios de falta de respuesta a estímulos externos, movimientos irregulares de las cuatro extremidades, ojos cerrados, emisión de llanto y movimientos pélvicos, de cinco a veinte minutos de duración y que no responden al tratamiento con fármacos antiepilépticos. ¿Cual es el estudio complementario con mayor probabilidad de aclarar el diagnóstico?:","Los síntomas descritos no se corresponden con una arritmia cardiaca ni con manifestaciones de hipoglucemia (respuestas 2 y 5 incorrectas). La presencia de una lesión epileptógena en la RM no conlleva el diagnóstico definitivo de epilepsia, ya que no todas las lesiones de este tipo producen siempre crisis epilépticas (respuesta 4 incorrecta). Hasta el 50% de los EEG basales en pacientes que han tenido una crisis epiléptica no muestran alteraciones (respuesta 3 incorrecta). Se estima que entre 15-30% de pacientes que se derivan con el diagnostico inicial de epilepsia refractaria acaban siendo diagnosticados de crisis no epilépticas de origen psicógeno. Existen ciertas características clínicas de las crisis que pueden sugerir la presencia de pseudocrisis: 1. Duración prolongada 2. No suelen acompañarse de cambios autonómi cos: taquicardia, midriasis, cambio del patrón respiratorio 3. Las convulsiones pueden ser desproporciona das con movimientos fuera de fase 4. Con relativa frecuencia mantienen los ojos cerrados durante la actividad convulsiva y la crisis finaliza con llanto. 5. Si hay vocalizaciones suelen ocurrir en el seno de la crisis y no al inicio 6. Se pueden morder la lengua, pero en general la herida está en la punta y no el borde 7. No suele haber incontinencia urinaria aun con actividad convulsiva. No obstante, para su diagnóstico es fundamental la monitorización con video-EEG. El diagnóstico clínico basado exclusivamente en la semiología de las crisis, sin una correlación simultánea con la actividad cerebral conlleva muchas veces un diagnóstico equivocado. Se diagnostica una pseudocrisis cuando un paciente presenta un episodio paroxístico habitual y el EEG simultáneo no muestra cambios de la actividad bioeléctrica cerebral (respuesta 1 correcta).","1. PASCUAL .Tratado de Neurología 1a ed pag:152 2. HARRISON, 17a edic., Pág.2506-2507",NEUROLOGÍA,Difícil,"0,2",,Monitorización vídeo-EEG para diagnóstico de pseudocrisis (crisis psicógenas).,Holter ECG para diagnóstico de cardiopatia arrítmica.,EEG de rutina para diagnóstico del tipo de epilepsia (generalizada o focal).,"Resonancia magnética cerebral para detectar lesiones epileptógenas (displasia cortical tumor, esclerosis temporal media).",Determinación de glucemia capilar para diagnóstico de hipoglucemia.,1,,
2010,69,9363,118219,FALSE,"Un hombre de 64 años, diagnosticado de miastenia gravis hace 1 año, en tratamiento con esteroides a dosis bajas (3 mg/día de deflazacort) y anticolinesterásicos, asintomático desde hace 6 meses, consulta por leve dificultad para tragar y diplopia vespertinas desde hace unos días. Ingresa en el hospital por sospecha de crisis miasténica y se inicia tratamiento de la misma. Al día siguiente la enfermera avisa a las 03 h de la madrugada porque el paciente hace un ruido extraño al inspirar, como un ronquido suave, el paciente está profundamente dormido y muy sudoroso, pero no impresiona de estar fatigado. ¿Qué actitud es más correcta?:","El paciente presenta una miastenia generalizada, ya que tiene afectación de la musculatura ocular y faringo- laríngea. La enfermedad está descompensada, presenta síntomas bulbares (disfagia) y por tanto riesgo de afectación de músculos respiratorios. La complicación más grave en esta enfermedad es una crisis miasténica, que es poco frecuente en pacientes correctamente tratados. La causa más frecuente es una infección intercurrente. La crisis miasténica se manifiesta como una insuficiencia respiratoria que precisa ventilación asistida. En el caso de la pregunta, el ronquido podría reflejar una debilidad de los músculos faringo-laríngeos que hay que considerar (respuesta 2 correcta). El agotamiento se produce inicialmente de los músculos inspiratorios y posteriormente de los accesorios. Aunque no se especifica si el paciente responde o no a estímulos (coma), la hipercapnia justificaría la disminución del nivel de conciencia. La valoración de la capacidad vital (CV) es el método más sencillo para valorar la función respiratoria. La reducción de la CV a 30ml/kg se asocia con debilidad del reflejo de la tos, acúmulo de secreciones, atelectasias e hipoxemia. Una CV de 15ml/kg se considera como el umbral en el que se precisa intubación. Los valores de la gasometría arterial son importantes para la monitorización, pero la hipoxia y la hipercapnia pueden ocurrir tardíamente en la descompensación respiratoria. ",1. REY PEREZ. Urgencias Neurológicas2a Ed Pag 424-425,NEUROLOGÍA,Normal,"0,36",,"Tranquilizar a la enfermera y a la familia, pues el paciente es roncador habitual y está tranquilamente dormido. Se debe colocar en decúbito lateral.","Avisar a cuidados intensivos por sospecha de insuficiencia respiratoria aguda, para valorar posible intubación orotraqueal y ventilación asistida.",Hacer estudio polisomnográfico para descartar apnea del sueño.,Disminuir la dosis de esteroides: si tiene una miopatía esteroidea mejorará.,Pedir una TC torácica para descartar timoma compresivo sobre la tráquea asociado a la miastenia.,2,,
